event_id,section,rownum,seat,price,seller_id,status,created_at,updated_at
"107","214","11","4","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","11","5","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","11","6","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","11","7","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","11","8","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","12","1","180","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","12","2","180","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","12","3","216","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","12","4","216","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","2","1","270","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","2","2","270","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","2","3","270","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","2","4","270","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","3","1","263","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","3","2","263","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","4","1","270","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","4","2","270","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","5","1","270","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","5","2","270","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","8","1","270","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","8","2","270","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","9","1","252","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","214","9","2","252","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","10","1","244","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","10","2","244","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","10","3","244","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","10","4","244","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","10","5","274","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","10","6","274","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","11","1","210","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","11","2","210","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","11","3","270","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","11","4","270","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","12","1","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","12","2","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","12","3","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","12","4","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","12","5","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","12","6","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","1","199","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","10","260","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","11","260","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","12","260","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","2","199","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","3","199","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","4","199","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","5","259","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","6","259","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","7","260","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","8","260","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","13","9","260","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","14","1","180","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","14","2","180","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","15","1","166","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","15","2","166","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","15","3","249","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","15","4","249","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","17","1","239","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","17","2","239","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","19","1","230","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","19","2","230","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","2","1","231","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","2","2","231","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","2","3","257","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","2","4","257","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","2","5","257","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","5","1","226","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","5","2","226","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","8","1","274","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","8","2","274","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","8","3","274","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","215","8","4","274","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","1","1","358","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","1","2","358","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","1","3","358","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","1","4","358","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","10","1","303","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","10","2","303","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","11","1","303","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","11","2","303","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","11","3","303","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","11","4","303","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","12","1","959","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","12","2","959","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","12","3","959","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","12","4","959","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","14","1","292","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","14","2","292","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","15","1","285","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","15","2","285","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","4","1","258","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","4","2","258","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","4","3","258","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","4","4","258","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","4","5","258","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","4","6","258","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","5","1","303","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","5","2","303","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","8","1","296","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","8","2","296","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","8","3","308","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","216","8","4","308","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","1","1","246","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","1","2","246","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","1","3","246","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","1","4","246","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","1","5","246","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","1","6","246","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","10","1","307","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","10","2","307","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","1","208","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","10","307","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","11","307","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","2","208","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","3","208","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","4","264","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","5","264","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","6","264","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","7","264","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","8","307","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","11","9","307","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","13","1","243","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","13","2","243","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","13","3","243","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","14","1","226","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","14","2","226","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","14","3","226","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","14","4","226","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","15","1","182","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","15","2","182","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","15","3","182","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","2","1","307","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","217","2","2","307","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","1","1","236","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","1","2","236","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","1","3","236","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","10","1","159","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","12","1","270","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","12","2","270","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","12","3","270","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","12","4","270","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","12","5","309","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","12","6","309","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","14","1","240","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","14","2","240","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","14","3","255","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","14","4","255","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","14","5","299","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","14","6","299","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","16","1","289","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","16","2","289","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","18","1","279","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","18","2","279","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","4","1","245","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","4","2","245","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","4","3","245","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","4","4","245","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","4","5","245","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","218","4","6","245","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","220","18","1","225","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","220","18","2","225","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","221","18","1","178","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","221","18","2","178","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","221","18","3","178","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","222","3","1","244","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","222","3","2","244","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","222","8","1","230","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","222","8","2","230","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","222","9","1","216","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","222","9","2","216","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","222","9","3","216","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","222","9","4","216","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","1","1","209","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","1","2","209","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","1","3","209","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","10","1","248","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","10","2","248","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","10","3","248","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","10","4","248","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","10","5","248","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","11","1","207","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","11","2","207","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","11","3","207","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","11","4","274","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","11","5","274","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","5","1","236","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","5","2","236","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","5","3","236","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","5","4","236","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","5","5","236","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","5","6","236","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","7","1","263","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","223","7","2","263","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","11","1","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","11","2","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","11","3","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","11","4","281","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","6","1","281","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","6","2","281","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","6","3","281","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","6","4","281","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","7","1","171","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","224","7","2","171","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","10","1","237","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","10","2","237","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","11","1","194","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","11","2","194","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","11","3","194","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","11","4","194","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","11","5","194","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","11","6","240","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","11","7","240","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","14","1","226","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","14","2","226","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","14","3","226","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","14","4","226","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","16","1","959","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","16","2","959","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","3","1","235","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","3","2","235","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","3","3","235","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","3","4","235","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","3","5","235","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","3","6","235","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","5","1","217","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","5","2","237","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","5","3","237","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","8","1","168","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","8","2","168","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","9","1","260","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","9","2","260","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","9","3","260","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","225","9","4","260","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","1","1","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","1","2","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","1","3","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","1","4","274","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","11","1","237","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","11","2","237","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","12","1","199","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","12","2","199","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","12","3","250","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","12","4","250","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","12","5","250","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","12","6","250","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","12","7","467","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","12","8","467","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","13","1","241","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","13","2","241","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","14","1","195","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","14","2","195","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","14","3","195","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","14","4","195","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","14","5","195","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","14","6","195","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","15","1","190","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","15","2","190","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","17","1","150","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","17","2","150","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","17","3","150","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","17","4","240","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","17","5","240","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","17","6","240","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","17","7","240","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","7","1","237","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","7","2","237","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","9","1","165","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","226","9","2","165","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","1","210","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","10","285","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","2","210","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","3","225","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","4","225","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","5","225","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","6","285","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","7","285","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","8","285","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","1","9","285","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","11","1","216","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","11","2","216","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","11","3","250","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","11","4","250","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","11","5","250","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","11","6","250","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","13","1","235","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","13","2","235","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","13","3","235","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","13","4","235","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","1","157","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","10","179","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","2","157","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","3","179","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","4","179","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","5","179","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","6","179","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","7","179","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","8","179","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","18","9","179","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","2","1","252","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","2","2","252","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","2","3","252","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","2","4","252","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","2","5","252","2","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","4","1","201","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","4","2","201","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","4","3","201","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","4","4","201","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","5","1","140","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","5","2","140","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","5","3","140","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","6","1","179","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","6","2","241","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","6","3","241","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","6","4","241","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","6","5","241","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","7","1","149","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","7","2","149","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","227","7","3","149","3","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","228","6","1","148","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","228","6","2","148","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","228","8","1","223","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","228","8","2","223","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","228","9","1","216","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","228","9","2","216","5","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","229","12","1","240","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","229","12","2","240","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","229","12","3","240","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","229","12","4","240","1","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","229","13","1","218","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","229","13","2","218","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","229","13","3","218","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
"107","229","13","4","218","4","1","2019-10-08 14:55:15","2019-10-08 14:55:15"
